representation,group,task_index,task_angle,action_index,action_angle,robust_common_action,controllable_modes_in_group,group_size
cone_signature_repair,sig_000_000_000_078_078_070,7,1.832595714594046,0,0.0,True,0,2
cone_signature_repair,sig_000_000_000_078_078_070,8,2.0943951023931953,0,0.0,True,0,2
cone_signature_repair,sig_000_000_000_078_078_070,9,2.356194490192345,103,3.595378259108319,False,2,2
cone_signature_repair,sig_000_000_000_078_078_070,10,2.617993877991494,106,3.7000980142279785,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,11,2.8797932657906435,106,3.7000980142279785,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,12,3.141592653589793,106,3.7000980142279785,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,13,3.4033920413889422,106,3.7000980142279785,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,14,3.665191429188092,107,3.735004599267865,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,15,3.926990816987241,112,3.9095375244672983,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,16,4.1887902047863905,118,4.118977034706618,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,17,4.45058959258554,118,4.118977034706618,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,18,4.71238898038469,118,4.118977034706618,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,19,4.974188368183839,118,4.118977034706618,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,20,5.235987755982988,118,4.118977034706618,True,2,2
cone_signature_repair,sig_000_000_000_078_078_070,21,5.497787143782138,126,4.39822971502571,True,1,2
cone_signature_repair,sig_000_000_000_078_078_070,22,5.759586531581287,0,0.0,True,0,2
cone_signature_repair,sig_000_000_000_078_078_070,23,6.021385919380436,0,0.0,True,0,2
cone_signature_repair,sig_000_000_000_078_0f8_070,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_078_0f8_070,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_078_0f8_070,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_078_0f8_070,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_078_0f8_070,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_078_0f8_070,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_078_0f8_070,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_078_0f8_070,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_078_0f8_070,8,2.0943951023931953,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_078_0f8_070,9,2.356194490192345,103,3.595378259108319,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,10,2.617993877991494,103,3.595378259108319,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,11,2.8797932657906435,103,3.595378259108319,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,12,3.141592653589793,103,3.595378259108319,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,13,3.4033920413889422,103,3.595378259108319,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,14,3.665191429188092,108,3.7699111843077517,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,15,3.926990816987241,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,16,4.1887902047863905,120,4.1887902047863905,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,17,4.45058959258554,125,4.363323129985824,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,18,4.71238898038469,131,4.572762640225143,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,19,4.974188368183839,134,4.6774823953448035,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,20,5.235987755982988,134,4.6774823953448035,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,21,5.497787143782138,134,4.6774823953448035,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,22,5.759586531581287,134,4.6774823953448035,True,1,1
cone_signature_repair,sig_000_000_000_078_0f8_070,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,8,2.0943951023931953,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,9,2.356194490192345,100,3.490658503988659,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,10,2.617993877991494,100,3.490658503988659,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,11,2.8797932657906435,100,3.490658503988659,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,12,3.141592653589793,100,3.490658503988659,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,13,3.4033920413889422,102,3.5604716740684323,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,14,3.665191429188092,109,3.8048177693476384,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,15,3.926990816987241,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,16,4.1887902047863905,120,4.1887902047863905,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,17,4.45058959258554,125,4.363323129985824,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,18,4.71238898038469,131,4.572762640225143,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,19,4.974188368183839,138,4.817108735504349,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,20,5.235987755982988,139,4.852015320544236,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,21,5.497787143782138,139,4.852015320544236,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,22,5.759586531581287,139,4.852015320544236,True,1,1
cone_signature_repair,sig_000_000_000_038_0f8_0f0,23,6.021385919380436,139,4.852015320544236,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,8,2.0943951023931953,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,9,2.356194490192345,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,10,2.617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,11,2.8797932657906435,117,4.084070449666731,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,12,3.141592653589793,117,4.084070449666731,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,13,3.4033920413889422,117,4.084070449666731,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,14,3.665191429188092,117,4.084070449666731,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,15,3.926990816987241,117,4.084070449666731,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,16,4.1887902047863905,121,4.223696789826278,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,17,4.45058959258554,127,4.4331363000655974,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,18,4.71238898038469,132,4.60766922526503,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,19,4.974188368183839,132,4.60766922526503,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,20,5.235987755982988,132,4.60766922526503,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,21,5.497787143782138,132,4.60766922526503,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,22,5.759586531581287,132,4.60766922526503,True,1,1
cone_signature_repair,sig_000_000_000_070_0f8_0f8,23,6.021385919380436,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,0,0.0,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,8,2.0943951023931953,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,9,2.356194490192345,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,10,2.617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,11,2.8797932657906435,115,4.014257279586958,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,12,3.141592653589793,115,4.014257279586958,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,13,3.4033920413889422,115,4.014257279586958,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,14,3.665191429188092,115,4.014257279586958,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,15,3.926990816987241,116,4.049163864626845,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,16,4.1887902047863905,122,4.258603374866164,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,17,4.45058959258554,127,4.4331363000655974,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,18,4.71238898038469,133,4.642575810304916,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,19,4.974188368183839,138,4.817108735504349,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,20,5.235987755982988,138,4.817108735504349,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,21,5.497787143782138,138,4.817108735504349,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,22,5.759586531581287,138,4.817108735504349,True,1,1
cone_signature_repair,sig_000_000_000_030_0f8_0f0,23,6.021385919380436,138,4.817108735504349,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,0,0.0,144,5.026548245743669,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,8,2.0943951023931953,0,0.0,True,0,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,9,2.356194490192345,0,0.0,True,0,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,10,2.617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,11,2.8797932657906435,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,12,3.141592653589793,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,13,3.4033920413889422,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,14,3.665191429188092,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,15,3.926990816987241,116,4.049163864626845,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,16,4.1887902047863905,122,4.258603374866164,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,17,4.45058959258554,128,4.468042885105484,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,18,4.71238898038469,133,4.642575810304916,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,19,4.974188368183839,139,4.852015320544236,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,20,5.235987755982988,144,5.026548245743669,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,21,5.497787143782138,144,5.026548245743669,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,22,5.759586531581287,144,5.026548245743669,True,1,1
cone_signature_repair,sig_040_000_000_030_0f8_0f0,23,6.021385919380436,144,5.026548245743669,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,0,0.0,152,5.305800926062762,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,1,0.2617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,8,2.0943951023931953,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,9,2.356194490192345,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,10,2.617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,11,2.8797932657906435,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,12,3.141592653589793,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,13,3.4033920413889422,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,14,3.665191429188092,114,3.9793506945470716,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,15,3.926990816987241,117,4.084070449666731,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,16,4.1887902047863905,123,4.293509959906051,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,17,4.45058959258554,129,4.50294947014537,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,18,4.71238898038469,134,4.6774823953448035,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,19,4.974188368183839,140,4.886921905584122,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,20,5.235987755982988,146,5.096361415823442,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,21,5.497787143782138,152,5.305800926062762,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,22,5.759586531581287,152,5.305800926062762,True,1,1
cone_signature_repair,sig_0c0_000_000_030_0f0_0f0,23,6.021385919380436,152,5.305800926062762,True,1,1
cone_signature_repair,sig_040_000_000_020_0f0_0f0,0,0.0,143,4.991641660703783,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,1,0.2617993877991494,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,2,0.5235987755982988,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,3,0.7853981633974483,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,4,1.0471975511965976,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,5,1.308996938995747,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,6,1.5707963267948966,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,7,1.832595714594046,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,8,2.0943951023931953,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,9,2.356194490192345,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,10,2.617993877991494,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,11,2.8797932657906435,0,0.0,True,0,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,12,3.141592653589793,128,4.468042885105484,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,13,3.4033920413889422,128,4.468042885105484,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,14,3.665191429188092,128,4.468042885105484,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,15,3.926990816987241,128,4.468042885105484,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,16,4.1887902047863905,128,4.468042885105484,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,17,4.45058959258554,130,4.537856055185257,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,18,4.71238898038469,135,4.71238898038469,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,19,4.974188368183839,141,4.9218284906240095,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,20,5.235987755982988,143,4.991641660703783,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,21,5.497787143782138,143,4.991641660703783,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,22,5.759586531581287,143,4.991641660703783,True,2,2
cone_signature_repair,sig_040_000_000_020_0f0_0f0,23,6.021385919380436,143,4.991641660703783,True,2,2
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,0,0.0,153,5.340707511102648,True,1,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,1,0.2617993877991494,153,5.340707511102648,True,1,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,2,0.5235987755982988,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,3,0.7853981633974483,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,4,1.0471975511965976,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,5,1.308996938995747,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,6,1.5707963267948966,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,7,1.832595714594046,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,8,2.0943951023931953,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,9,2.356194490192345,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,10,2.617993877991494,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,11,2.8797932657906435,0,0.0,True,0,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,12,3.141592653589793,125,4.363323129985824,True,1,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,13,3.4033920413889422,125,4.363323129985824,True,1,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,14,3.665191429188092,125,4.363323129985824,True,1,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,15,3.926990816987241,125,4.363323129985824,True,1,1
cone_signature_repair,sig_0c0_000_000_020_0f0_0f0,16,4.1887902047863905,125,4.363323129985824,True,1,1
